Year;Unit;Country;Month;value
2021;usd/sqm;Estonia;01;N/A
2021;usd/sqm;France;01;N/A
2021;usd/sqm;Germany;01;93,06
2021;usd/sqm;Greece;01;N/A
2021;usd/sqm;Hong Kong;01;N/A
2021;usd/sqm;India;01;64,3
2021;usd/sqm;Indonesia;01;73,83
2021;usd/sqm;Israel;01;110,64
2021;usd/sqm;Italy;01;99,61
2021;usd/sqm;Kenya;01;N/A
2021;usd/sqm;Malaysia;01;81,92
2021;usd/sqm;Mexico;01;154,37
2021;usd/sqm;Oman;01;N/A
2021;usd/sqm;Pakistan;01;52,33
2021;usd/sqm;Philippines;01;106,47
2021;usd/sqm;Poland;01;N/A
2021;usd/sqm;Portugal;01;135,19
2021;usd/sqm;Romania;01;880,47
2021;usd/sqm;Samoa;01;N/A
2021;usd/sqm;Saudi Arabia;01;N/A
2021;usd/sqm;Singapore;01;N/A
2021;usd/sqm;South Africa;01;N/A
2021;usd/sqm;South Korea;01;105,84
2021;usd/sqm;Spain;01;101,54
2021;usd/sqm;Switzerland;01;N/A
2021;usd/sqm;Taiwan;01;112,67
2021;usd/sqm;Thailand;01;79,25
2021;usd/sqm;Turkey;01;75,8
2021;usd/sqm;United Arab Em;01;N/A
2021;usd/sqm;Vietnam;01;97,32
2022;usd/sqm;Malaysia;01;88,69
2022;usd/sqm;Romania;01;1041,21
2022;usd/sqm;Pakistan;01;43,05
2022;usd/sqm;Spain;01;103,96
2022;usd/sqm;Czechia;01;87,2
2022;usd/sqm;Albania;01;2750
2022;usd/sqm;Germany;01;107
2022;usd/sqm;Brazil;01;154,43
2022;usd/sqm;Greece;01;N/A
2022;usd/sqm;Colombia;01;N/A
2022;usd/sqm;Mexico;01;518,32
2022;usd/sqm;Vietnam;01;102,94
2022;usd/sqm;Lithuania;01;N/A
2022;usd/sqm;Turkey;01;81,32
2022;usd/sqm;Cambodia;01;115,96
2022;usd/sqm;France;01;N/A
2022;usd/sqm;Belgium;01;120,12
2022;usd/sqm;Indonesia;01;116,8
2022;usd/sqm;Philippines;01;94,96
2022;usd/sqm;Hong Kong;01;N/A
2022;usd/sqm;China;01;32,22
2022;usd/sqm;Thailand;01;103,64
2022;usd/sqm;Italy;01;94,46
2022;usd/sqm;Ukraine;01;N/A
2022;usd/sqm;Canada;01;140,64
2022;usd/sqm;Oman;01;94,21
2022;usd/sqm;Israel;01;112,32
2022;usd/sqm;India;01;69,04
2022;usd/sqm;Taiwan;01;102,97
2022;usd/sqm;South Korea;01;104
2022;usd/sqm;Portugal;01;81,99
2022;usd/sqm;United Arab Em;01;94,17
2015;usd;Romania;02;0
2015;usd;Pakistan;02;0
2015;usd;Czechia;02;419417
2015;usd;Germany;02;625101
2015;usd;Brazil;02;30585
2015;usd;Mexico;02;9315
2015;usd;Belgium;02;0
2015;usd;Hong Kong;02;0
2015;usd;Sweden;02;0
2015;usd;China;02;6862156
2015;usd;Italy;02;1109975
2015;usd;Canada;02;4017988
2015;usd;Oman;02;0
2015;usd;Argentina;02;0
2015;usd;Poland;02;0
2015;usd;Spain;02;6496992
2015;usd;Colombia;02;0
2015;usd;Vietnam;02;2201646
2015;usd;Netherlands;02;0
2015;usd;Singapore;02;0
2015;usd;Turkey;02;0
2015;usd;Indonesia;02;11100
2015;usd;Philippines;02;0
2015;usd;Hungary;02;0
2015;usd;Ecuador;02;0
2015;usd;Israel;02;9658096
2015;usd;Mauritius;02;0
2015;usd;Austria;02;0
2015;usd;India;02;535185
2015;usd;Taiwan;02;0
2015;usd;South Korea;02;892347
2015;usd;Portugal;02;1260125
2016;usd;Australia;02;0
2016;usd;Brazil;02;258870
2016;usd;Cameroon;02;0
2016;usd;Canada;02;6247074
2016;usd;China;02;21218826
2016;usd;Colombia;02;17807
2016;usd;Czechia;02;674895
2016;usd;France;02;0
2016;usd;Germany;02;885197
2016;usd;Hong Kong;02;0
2016;usd;Hungary;02;3710
2016;usd;India;02;1859790
2016;usd;Israel;02;7372191
2016;usd;Italy;02;755413
2016;usd;Jamaica;02;0
2016;usd;Lebanon;02;0
2016;usd;Mauritania;02;0
2016;usd;Mauritius;02;0
2016;usd;Mexico;02;96567
2016;usd;Netherlands;02;0
2016;usd;Oman;02;56263
2016;usd;Philippines;02;0
2016;usd;Portugal;02;148564
2016;usd;Romania;02;0
2016;usd;Saudi Arabia;02;0
2016;usd;Singapore;02;57607
2016;usd;South Korea;02;868165
2016;usd;Spain;02;9350381
2016;usd;Switzerland;02;0
2016;usd;Taiwan;02;0
2016;usd;Thailand;02;0
2016;usd;Turkey;02;1334817
2016;usd;United Kingdom;02;0
2016;usd;Uruguay;02;0
2016;usd;Vietnam;02;2681703
2017;usd;Romania;02;0
2017;usd;Switzerland;02;85547
2017;usd;Uruguay;02;0
2017;usd;Czechia;02;57330
2017;usd;Germany;02;843467
2017;usd;Brazil;02;198113
2017;usd;Serbia;02;0
2017;usd;Mexico;02;0
2017;usd;France;02;0
2017;usd;Belgium;02;0
2017;usd;United Kingdom;02;0
2017;usd;Hong Kong;02;112784
2017;usd;St Vinc & Gren;02;0
2017;usd;China;02;29599278
2017;usd;Italy;02;1026947
2017;usd;Cameroon;02;0
2017;usd;Canada;02;4560731
2017;usd;United Arab Em;02;0
2017;usd;Spain;02;12570088
2017;usd;Vietnam;02;3850133
2017;usd;Lithuania;02;0
2017;usd;Turkey;02;1430123
2017;usd;Ecuador;02;118678
2017;usd;Thailand;02;319085
2017;usd;Croatia;02;0
2017;usd;Australia;02;0
2017;usd;Israel;02;9100134
2017;usd;India;02;3363051
2017;usd;Taiwan;02;0
2017;usd;Bahamas;02;0
2017;usd;South Korea;02;523009
2017;usd;Portugal;02;1027198
2018;usd;Albania;02;47970
2018;usd;Australia;02;0
2018;usd;Belgium;02;71096
2018;usd;Brazil;02;515125
2018;usd;Cabo Verde;02;0
2018;usd;Cameroon;02;67309
2018;usd;Canada;02;5322329
2018;usd;China;02;43322570
2018;usd;Colombia;02;0
2018;usd;Czechia;02;218485
2018;usd;France;02;0
2018;usd;Germany;02;218832
2018;usd;Hong Kong;02;154451
2018;usd;Hungary;02;0
2018;usd;India;02;2977985
2018;usd;Indonesia;02;0
2018;usd;Israel;02;8435531
2018;usd;Italy;02;1223256
2018;usd;Mauritius;02;0
2018;usd;Mexico;02;24712
2018;usd;Namibia;02;0
2018;usd;Philippines;02;0
2018;usd;Portugal;02;647333
2018;usd;Romania;02;0
2018;usd;Singapore;02;7656
2018;usd;South Korea;02;403367
2018;usd;Spain;02;14158239
2018;usd;Taiwan;02;2119
2018;usd;Thailand;02;99646
2018;usd;Turkey;02;1232239
2018;usd;United Kingdom;02;14760
2018;usd;Vietnam;02;2953746
2019;usd;Malaysia;02;15070
2019;usd;Romania;02;0
2019;usd;Pakistan;02;0
2019;usd;Vatican City;02;0
2019;usd;Sri Lanka;02;0
2019;usd;Czechia;02;717613
2019;usd;Germany;02;641188
2019;usd;Brazil;02;943518
2019;usd;Mexico;02;13146
2019;usd;Norway;02;0
2019;usd;Egypt;02;6455
2019;usd;Belgium;02;71856
2019;usd;United Kingdom;02;0
2019;usd;Hong Kong;02;15898
2019;usd;Tokelau Is;02;27374
2019;usd;Algeria;02;0
2019;usd;China;02;1135281
2019;usd;Italy;02;3845425
2019;usd;Japan;02;0
2019;usd;Ireland;02;0
2019;usd;Canada;02;5801457
2019;usd;Oman;02;77300
2019;usd;Guatemala;02;0
2019;usd;United Arab Em;02;0
2019;usd;Poland;02;0
2019;usd;Spain;02;13325788
2019;usd;Greece;02;0
2019;usd;South Africa;02;0
2019;usd;Vietnam;02;4661691
2019;usd;Netherlands;02;0
2019;usd;Singapore;02;0
2019;usd;Turkey;02;3847263
2019;usd;Dominican Rep;02;46604
2019;usd;Estonia;02;0
2019;usd;Indonesia;02;14880
2019;usd;Philippines;02;0
2019;usd;Thailand;02;4518
2019;usd;Israel;02;2793752
2019;usd;India;02;15617382
2019;usd;Taiwan;02;1522293
2019;usd;South Korea;02;1098104
2019;usd;Portugal;02;602696
2020;usd;Malaysia;02;8486407
2020;usd;Romania;02;5854
2020;usd;Pakistan;02;0
2020;usd;Sri Lanka;02;41888
2020;usd;Czechia;02;1629448
2020;usd;Germany;02;1594237
2020;usd;Brazil;02;885016
2020;usd;Mexico;02;139376
2020;usd;France;02;5294
2020;usd;Belgium;02;378425
2020;usd;Hong Kong;02;80272
2020;usd;Algeria;02;18049
2020;usd;China;02;721637
2020;usd;Italy;02;2455051
2020;usd;Canada;02;7225258
2020;usd;Cabo Verde;02;0
2020;usd;Oman;02;301086
2020;usd;United Arab Em;02;358688
2020;usd;Spain;02;18545537
2020;usd;Greece;02;36360
2020;usd;Vietnam;02;10981748
2020;usd;Netherlands;02;23027
2020;usd;Singapore;02;40961
2020;usd;Turkey;02;1586110
2020;usd;Dominican Rep;02;0
2020;usd;Cambodia;02;0
2020;usd;Estonia;02;290896
2020;usd;Indonesia;02;0
2020;usd;Philippines;02;952027
2020;usd;Qatar;02;21000
2020;usd;Thailand;02;364338
2020;usd;Australia;02;0
2020;usd;Israel;02;10748716
2020;usd;Mauritius;02;0
2020;usd;Austria;02;0
2020;usd;India;02;10189942
2020;usd;Taiwan;02;2498069
2020;usd;Panama;02;22797
2020;usd;South Korea;02;5149236
2020;usd;Portugal;02;885810
2021;usd;Albania;02;0
2021;usd;Belgium;02;162883
2021;usd;Brazil;02;624678
2021;usd;Cambodia;02;180669
2021;usd;Canada;02;8617702
2021;usd;China;02;211278
2021;usd;Colombia;02;0
2021;usd;Czechia;02;1215049
2021;usd;Denmark;02;0
2021;usd;Dominican Rep;02;0
2021;usd;Estonia;02;94721
2021;usd;France;02;6489
2021;usd;Germany;02;1499228
2021;usd;Greece;02;0
2021;usd;Hong Kong;02;73286
2021;usd;India;02;20360140
2021;usd;Indonesia;02;171359
2021;usd;Israel;02;4128223
2021;usd;Italy;02;3799954
2021;usd;Kenya;02;188228
2021;usd;Malaysia;02;9495132
2021;usd;Mexico;02;46150
2021;usd;Oman;02;103115
2021;usd;Pakistan;02;0
2021;usd;Philippines;02;2286259
2021;usd;Poland;02;0
2021;usd;Portugal;02;1868609
2021;usd;Romania;02;165848
2021;usd;Samoa;02;0
2021;usd;Saudi Arabia;02;0
2021;usd;Singapore;02;0
2021;usd;South Africa;02;0
2021;usd;South Korea;02;7000840
2021;usd;Spain;02;19093061
2021;usd;Switzerland;02;0
2021;usd;Taiwan;02;5188317
2021;usd;Thailand;02;1517664
2021;usd;Turkey;02;4026224
2021;usd;United Arab Em;02;0
2021;usd;Vietnam;02;22998054
2022;usd;Malaysia;02;9922292
2022;usd;Romania;02;0
2022;usd;Pakistan;02;0
2022;usd;Spain;02;29293092
2022;usd;Czechia;02;1853146
2022;usd;Albania;02;10024
2022;usd;Germany;02;779922
2022;usd;Brazil;02;1313783
2022;usd;Greece;02;0
2022;usd;Colombia;02;0
2022;usd;Mexico;02;14290
2022;usd;Vietnam;02;25980170
2022;usd;Lithuania;02;0
2022;usd;Turkey;02;5127326
2022;usd;Cambodia;02;834368
2022;usd;France;02;0
2022;usd;Belgium;02;71829
2022;usd;Indonesia;02;155766
2022;usd;Philippines;02;831221
2022;usd;Hong Kong;02;2181
2022;usd;China;02;334350
2022;usd;Thailand;02;8337116
2022;usd;Italy;02;1983933
2022;usd;Ukraine;02;0
2022;usd;Canada;02;5130266
2022;usd;Oman;02;175074
2022;usd;Israel;02;4319286
2022;usd;India;02;28919518
2022;usd;Taiwan;02;3378723
2022;usd;South Korea;02;767594
2022;usd;Portugal;02;1946819
2022;usd;United Arab Em;02;0
2015;sqm;Romania;02;0
2015;sqm;Pakistan;02;0
2015;sqm;Czechia;02;4083
2015;sqm;Germany;02;8056
2015;sqm;Brazil;02;111
2015;sqm;Mexico;02;530
2015;sqm;Belgium;02;0
2015;sqm;Hong Kong;02;0
2015;sqm;Sweden;02;0
2015;sqm;China;02;74373
2015;sqm;Italy;02;10716
2015;sqm;Canada;02;33846
2015;sqm;Oman;02;0
2015;sqm;Argentina;02;0
2015;sqm;Poland;02;0
2015;sqm;Spain;02;63583
2015;sqm;Colombia;02;0
2015;sqm;Vietnam;02;22862
2015;sqm;Netherlands;02;0
2015;sqm;Singapore;02;0
2015;sqm;Turkey;02;0
2015;sqm;Indonesia;02;286
2015;sqm;Philippines;02;0
2015;sqm;Hungary;02;0
2015;sqm;Ecuador;02;0
2015;sqm;Israel;02;97849
2015;sqm;Mauritius;02;0
2015;sqm;Austria;02;0
2015;sqm;India;02;7351
2015;sqm;Taiwan;02;0
2015;sqm;South Korea;02;8532
2015;sqm;Portugal;02;14368
2016;sqm;Australia;02;0
2016;sqm;Brazil;02;1779
2016;sqm;Cameroon;02;0
2016;sqm;Canada;02;48467
2016;sqm;China;02;253327
2016;sqm;Colombia;02;469
2016;sqm;Czechia;02;8372
2016;sqm;France;02;0
2016;sqm;Germany;02;8247
2016;sqm;Hong Kong;02;0
2016;sqm;Hungary;02;119
2016;sqm;India;02;26319
2016;sqm;Israel;02;61319
2016;sqm;Italy;02;7258
2016;sqm;Jamaica;02;0
2016;sqm;Lebanon;02;0
2016;sqm;Mauritania;02;0
2016;sqm;Mauritius;02;0
2016;sqm;Mexico;02;716
2016;sqm;Netherlands;02;0
2016;sqm;Oman;02;664
2016;sqm;Philippines;02;0
2016;sqm;Portugal;02;1836
2016;sqm;Romania;02;0
2016;sqm;Saudi Arabia;02;0
2016;sqm;Singapore;02;333
2016;sqm;South Korea;02;7483
2016;sqm;Spain;02;88478
2016;sqm;Switzerland;02;0
2016;sqm;Taiwan;02;0
2016;sqm;Thailand;02;0
2016;sqm;Turkey;02;14946
2016;sqm;United Kingdom;02;0
2016;sqm;Uruguay;02;0
2016;sqm;Vietnam;02;23468
2017;sqm;Romania;02;0
2017;sqm;Switzerland;02;1011
2017;sqm;Uruguay;02;0
2017;sqm;Czechia;02;579
2017;sqm;Germany;02;5161
2017;sqm;Brazil;02;1341
2017;sqm;Serbia;02;0
2017;sqm;Mexico;02;0
2017;sqm;France;02;0
2017;sqm;Belgium;02;0
2017;sqm;United Kingdom;02;0
2017;sqm;Hong Kong;02;1137
2017;sqm;St Vinc & Gren;02;0
2017;sqm;China;02;323645
2017;sqm;Italy;02;9414
2017;sqm;Cameroon;02;0
2017;sqm;Canada;02;43832
2017;sqm;United Arab Em;02;0
2017;sqm;Spain;02;122096
2017;sqm;Vietnam;02;27849
2017;sqm;Lithuania;02;0
2017;sqm;Turkey;02;12518
2017;sqm;Ecuador;02;781
2017;sqm;Thailand;02;1408
2017;sqm;Croatia;02;0
2017;sqm;Australia;02;0
2017;sqm;Israel;02;77521
2017;sqm;India;02;29495
2017;sqm;Taiwan;02;0
2017;sqm;Bahamas;02;0
2017;sqm;South Korea;02;3575
2017;sqm;Portugal;02;8464
2018;sqm;Albania;02;267
2018;sqm;Australia;02;0
2018;sqm;Belgium;02;556
2018;sqm;Brazil;02;2877
2018;sqm;Cabo Verde;02;0
2018;sqm;Cameroon;02;951
2018;sqm;Canada;02;48712
2018;sqm;China;02;561560
2018;sqm;Colombia;02;0
2018;sqm;Czechia;02;3564
2018;sqm;France;02;0
2018;sqm;Germany;02;2322
2018;sqm;Hong Kong;02;2798
2018;sqm;Hungary;02;0
2018;sqm;India;02;42263
2018;sqm;Indonesia;02;0
2018;sqm;Israel;02;72367
2018;sqm;Italy;02;9575
2018;sqm;Mauritius;02;0
2018;sqm;Mexico;02;1525
2018;sqm;Namibia;02;0
2018;sqm;Philippines;02;0
2018;sqm;Portugal;02;8489
2018;sqm;Romania;02;0
2018;sqm;Singapore;02;2
2018;sqm;South Korea;02;3704
2018;sqm;Spain;02;128203
2018;sqm;Taiwan;02;5
2018;sqm;Thailand;02;227
2018;sqm;Turkey;02;13192
2018;sqm;United Kingdom;02;57
2018;sqm;Vietnam;02;27636
2019;sqm;Malaysia;02;377
2019;sqm;Romania;02;0
2019;sqm;Pakistan;02;0
2019;sqm;Vatican City;02;0
2019;sqm;Sri Lanka;02;0
2019;sqm;Czechia;02;8960
2019;sqm;Germany;02;5699
2019;sqm;Brazil;02;11031
2019;sqm;Mexico;02;489
2019;sqm;Norway;02;0
2019;sqm;Egypt;02;172
2019;sqm;Belgium;02;74
2019;sqm;United Kingdom;02;0
2019;sqm;Hong Kong;02;353
2019;sqm;Tokelau Is;02;498
2019;sqm;Algeria;02;0
2019;sqm;China;02;12686
2019;sqm;Italy;02;39127
2019;sqm;Japan;02;0
2019;sqm;Ireland;02;0
2019;sqm;Canada;02;48734
2019;sqm;Oman;02;552
2019;sqm;Guatemala;02;0
2019;sqm;United Arab Em;02;0
2019;sqm;Poland;02;0
2019;sqm;Spain;02;120902
2019;sqm;Greece;02;0
2019;sqm;South Africa;02;0
2019;sqm;Vietnam;02;39305
2019;sqm;Netherlands;02;0
2019;sqm;Singapore;02;0
2019;sqm;Turkey;02;50102
2019;sqm;Dominican Rep;02;214
2019;sqm;Estonia;02;0
2019;sqm;Indonesia;02;19
2019;sqm;Philippines;02;0
2019;sqm;Thailand;02;16
2019;sqm;Israel;02;21250
2019;sqm;India;02;228837
2019;sqm;Taiwan;02;13735
2019;sqm;South Korea;02;11250
2019;sqm;Portugal;02;6020
2020;sqm;Malaysia;02;97018
2020;sqm;Romania;02;4
2020;sqm;Pakistan;02;0
2020;sqm;Sri Lanka;02;696
2020;sqm;Czechia;02;23179
2020;sqm;Germany;02;17190
2020;sqm;Brazil;02;12063
2020;sqm;Mexico;02;1869
2020;sqm;France;02;12
2020;sqm;Belgium;02;4674
2020;sqm;Hong Kong;02;2170
2020;sqm;Algeria;02;296
2020;sqm;China;02;10621
2020;sqm;Italy;02;21664
2020;sqm;Canada;02;59302
2020;sqm;Cabo Verde;02;0
2020;sqm;Oman;02;4093
2020;sqm;United Arab Em;02;4221
2020;sqm;Spain;02;170312
2020;sqm;Greece;02;538
2020;sqm;Vietnam;02;107825
2020;sqm;Netherlands;02;13
2020;sqm;Singapore;02;232
2020;sqm;Turkey;02;17699
2020;sqm;Dominican Rep;02;0
2020;sqm;Cambodia;02;0
2020;sqm;Estonia;02;1745
2020;sqm;Indonesia;02;0
2020;sqm;Philippines;02;8829
2020;sqm;Qatar;02;323
2020;sqm;Thailand;02;7287
2020;sqm;Australia;02;0
2020;sqm;Israel;02;94043
2020;sqm;Mauritius;02;0
2020;sqm;Austria;02;0
2020;sqm;India;02;135472
2020;sqm;Taiwan;02;22054
2020;sqm;Panama;02;94
2020;sqm;South Korea;02;48076
2020;sqm;Portugal;02;10662
2021;sqm;Albania;02;0
2021;sqm;Belgium;02;1420
2021;sqm;Brazil;02;5014
2021;sqm;Cambodia;02;2010
2021;sqm;Canada;02;67525
2021;sqm;China;02;2882
2021;sqm;Colombia;02;0
2021;sqm;Czechia;02;16574
2021;sqm;Denmark;02;0
2021;sqm;Dominican Rep;02;0
2021;sqm;Estonia;02;474
2021;sqm;France;02;5
2021;sqm;Germany;02;12316
2021;sqm;Greece;02;0
2021;sqm;Hong Kong;02;200
2021;sqm;India;02;307634
2021;sqm;Indonesia;02;3021
2021;sqm;Israel;02;39040
2021;sqm;Italy;02;38246
2021;sqm;Kenya;02;1710
2021;sqm;Malaysia;02;112857
2021;sqm;Mexico;02;312
2021;sqm;Oman;02;922
2021;sqm;Pakistan;02;0
2021;sqm;Philippines;02;24469
2021;sqm;Poland;02;0
2021;sqm;Portugal;02;13312
2021;sqm;Romania;02;160
2021;sqm;Samoa;02;0
2021;sqm;Saudi Arabia;02;0
2021;sqm;Singapore;02;0
2021;sqm;South Africa;02;0
2021;sqm;South Korea;02;66085
2021;sqm;Spain;02;163857
2021;sqm;Switzerland;02;0
2021;sqm;Taiwan;02;47069
2021;sqm;Thailand;02;16735
2021;sqm;Turkey;02;48810
2021;sqm;United Arab Em;02;0
2021;sqm;Vietnam;02;207941
2022;sqm;Malaysia;02;102164
2022;sqm;Romania;02;0
2022;sqm;Pakistan;02;0
2022;sqm;Spain;02;301506
2022;sqm;Czechia;02;22222
2022;sqm;Albania;02;63
2022;sqm;Germany;02;5684
2022;sqm;Brazil;02;10557
2022;sqm;Greece;02;0
2022;sqm;Colombia;02;0
2022;sqm;Mexico;02;92
2022;sqm;Vietnam;02;265530
2022;sqm;Lithuania;02;0
2022;sqm;Turkey;02;62621
2022;sqm;Cambodia;02;9761
2022;sqm;France;02;0
2022;sqm;Belgium;02;793
2022;sqm;Indonesia;02;1738
2022;sqm;Philippines;02;8034
2022;sqm;Hong Kong;02;12
2022;sqm;China;02;5725
2022;sqm;Thailand;02;83145
2022;sqm;Italy;02;18728
2022;sqm;Ukraine;02;0
2022;sqm;Canada;02;36515
2022;sqm;Oman;02;2063
2022;sqm;Israel;02;42255
2022;sqm;India;02;433685
2022;sqm;Taiwan;02;29105
2022;sqm;South Korea;02;8450
2022;sqm;Portugal;02;18227
2022;sqm;United Arab Em;02;0
2015;usd/sqm;Argentina;02;N/A
2015;usd/sqm;Austria;02;N/A
2015;usd/sqm;Belgium;02;N/A
2015;usd/sqm;Brazil;02;275,54
2015;usd/sqm;Canada;02;118,71
2015;usd/sqm;China;02;92,27
2015;usd/sqm;Colombia;02;N/A
2015;usd/sqm;Czechia;02;102,72
2015;usd/sqm;Ecuador;02;N/A
2015;usd/sqm;Germany;02;77,59
2015;usd/sqm;Hong Kong;02;N/A
2015;usd/sqm;Hungary;02;N/A
2015;usd/sqm;India;02;72,8
2015;usd/sqm;Indonesia;02;38,81
2015;usd/sqm;Israel;02;98,7
2015;usd/sqm;Italy;02;103,58
2015;usd/sqm;Mauritius;02;N/A
2015;usd/sqm;Mexico;02;17,58
2015;usd/sqm;Netherlands;02;N/A
2015;usd/sqm;Oman;02;N/A
2015;usd/sqm;Pakistan;02;N/A
2015;usd/sqm;Philippines;02;N/A
2015;usd/sqm;Poland;02;N/A
2015;usd/sqm;Portugal;02;87,7
2015;usd/sqm;Romania;02;N/A
2015;usd/sqm;Singapore;02;N/A
2015;usd/sqm;South Korea;02;104,59
2015;usd/sqm;Spain;02;102,18
2015;usd/sqm;Sweden;02;N/A
2015;usd/sqm;Taiwan;02;N/A
2015;usd/sqm;Turkey;02;N/A
2015;usd/sqm;Vietnam;02;96,3
2016;usd/sqm;Australia;02;N/A
2016;usd/sqm;Brazil;02;145,51
2016;usd/sqm;Cameroon;02;N/A
2016;usd/sqm;Canada;02;128,89
2016;usd/sqm;China;02;83,76
2016;usd/sqm;Colombia;02;37,97
2016;usd/sqm;Czechia;02;80,61
2016;usd/sqm;France;02;N/A
2016;usd/sqm;Germany;02;107,34
2016;usd/sqm;Hong Kong;02;N/A
2016;usd/sqm;Hungary;02;31,18
2016;usd/sqm;India;02;70,66
2016;usd/sqm;Israel;02;120,23
2016;usd/sqm;Italy;02;104,08
2016;usd/sqm;Jamaica;02;N/A
2016;usd/sqm;Lebanon;02;N/A
2016;usd/sqm;Mauritania;02;N/A
2016;usd/sqm;Mauritius;02;N/A
2016;usd/sqm;Mexico;02;134,87
2016;usd/sqm;Netherlands;02;N/A
2016;usd/sqm;Oman;02;84,73
2016;usd/sqm;Philippines;02;N/A
2016;usd/sqm;Portugal;02;80,92
2016;usd/sqm;Romania;02;N/A
2016;usd/sqm;Saudi Arabia;02;N/A
2016;usd/sqm;Singapore;02;172,99
2016;usd/sqm;South Korea;02;116,02
2016;usd/sqm;Spain;02;105,68
2016;usd/sqm;Switzerland;02;N/A
2016;usd/sqm;Taiwan;02;N/A
2016;usd/sqm;Thailand;02;N/A
2016;usd/sqm;Turkey;02;89,31
2016;usd/sqm;United Kingdom;02;N/A
2016;usd/sqm;Uruguay;02;N/A
2016;usd/sqm;Vietnam;02;114,27
2017;usd/sqm;Australia;02;N/A
2017;usd/sqm;Bahamas;02;N/A
2017;usd/sqm;Belgium;02;N/A
2017;usd/sqm;Brazil;02;147,74
2017;usd/sqm;Cameroon;02;N/A
2017;usd/sqm;Canada;02;104,05
2017;usd/sqm;China;02;91,46
2017;usd/sqm;Croatia;02;N/A
2017;usd/sqm;Czechia;02;99,02
2017;usd/sqm;Ecuador;02;151,96
2017;usd/sqm;France;02;N/A
2017;usd/sqm;Germany;02;163,43
2017;usd/sqm;Hong Kong;02;99,19
2017;usd/sqm;India;02;114,02
2017;usd/sqm;Israel;02;117,39
2017;usd/sqm;Italy;02;109,09
2017;usd/sqm;Lithuania;02;N/A
2017;usd/sqm;Mexico;02;N/A
2017;usd/sqm;Portugal;02;121,36
2017;usd/sqm;Romania;02;N/A
2017;usd/sqm;Serbia;02;N/A
2017;usd/sqm;South Korea;02;146,3
2017;usd/sqm;Spain;02;102,95
2017;usd/sqm;St Vinc & Gren;02;N/A
2017;usd/sqm;Switzerland;02;84,62
2017;usd/sqm;Taiwan;02;N/A
2017;usd/sqm;Thailand;02;226,62
2017;usd/sqm;Turkey;02;114,25
2017;usd/sqm;United Arab Em;02;N/A
2017;usd/sqm;United Kingdom;02;N/A
2017;usd/sqm;Uruguay;02;N/A
2017;usd/sqm;Vietnam;02;138,25
2018;usd/sqm;Albania;02;179,66
2018;usd/sqm;Australia;02;N/A
2018;usd/sqm;Belgium;02;127,87
2018;usd/sqm;Brazil;02;179,05
2018;usd/sqm;Cabo Verde;02;N/A
2018;usd/sqm;Cameroon;02;70,78
2018;usd/sqm;Canada;02;109,26
2018;usd/sqm;China;02;77,15
2018;usd/sqm;Colombia;02;N/A
2018;usd/sqm;Czechia;02;61,3
2018;usd/sqm;France;02;N/A
2018;usd/sqm;Germany;02;94,24
2018;usd/sqm;Hong Kong;02;55,2
2018;usd/sqm;Hungary;02;N/A
2018;usd/sqm;India;02;70,46
2018;usd/sqm;Indonesia;02;N/A
2018;usd/sqm;Israel;02;116,57
2018;usd/sqm;Italy;02;127,76
2018;usd/sqm;Mauritius;02;N/A
2018;usd/sqm;Mexico;02;16,2
2018;usd/sqm;Namibia;02;N/A
2018;usd/sqm;Philippines;02;N/A
2018;usd/sqm;Portugal;02;76,26
2018;usd/sqm;Romania;02;N/A
2018;usd/sqm;Singapore;02;3828
2018;usd/sqm;South Korea;02;108,9
2018;usd/sqm;Spain;02;110,44
2018;usd/sqm;Taiwan;02;423,8
2018;usd/sqm;Thailand;02;438,97
2018;usd/sqm;Turkey;02;93,41
2018;usd/sqm;United Kingdom;02;258,95
2018;usd/sqm;Vietnam;02;106,88
2019;usd/sqm;Algeria;02;N/A
2019;usd/sqm;Belgium;02;971,03
2019;usd/sqm;Brazil;02;85,53
2019;usd/sqm;Canada;02;119,04
2019;usd/sqm;China;02;89,49
2019;usd/sqm;Czechia;02;80,09
2019;usd/sqm;Dominican Rep;02;217,78
2019;usd/sqm;Egypt;02;37,53
2019;usd/sqm;Estonia;02;N/A
2019;usd/sqm;Germany;02;112,51
2019;usd/sqm;Greece;02;N/A
2019;usd/sqm;Guatemala;02;N/A
2019;usd/sqm;Hong Kong;02;45,04
2019;usd/sqm;India;02;68,25
2019;usd/sqm;Indonesia;02;783,16
2019;usd/sqm;Ireland;02;N/A
2019;usd/sqm;Israel;02;131,47
2019;usd/sqm;Italy;02;98,28
2019;usd/sqm;Japan;02;N/A
2019;usd/sqm;Malaysia;02;39,97
2019;usd/sqm;Mexico;02;26,88
2019;usd/sqm;Netherlands;02;N/A
2019;usd/sqm;Norway;02;N/A
2019;usd/sqm;Oman;02;140,04
2019;usd/sqm;Pakistan;02;N/A
2019;usd/sqm;Philippines;02;N/A
2019;usd/sqm;Poland;02;N/A
2019;usd/sqm;Portugal;02;100,12
2019;usd/sqm;Romania;02;N/A
2019;usd/sqm;Singapore;02;N/A
2019;usd/sqm;South Africa;02;N/A
2019;usd/sqm;South Korea;02;97,61
2019;usd/sqm;Spain;02;110,22
2019;usd/sqm;Sri Lanka;02;N/A
2019;usd/sqm;Taiwan;02;110,83
